 = = = NEW SESSION (André Pacheco) = = =
23/02/2025 | 11:11:14 | 26.70 | 50.00
23/02/2025 | 11:11:19 | 26.70 | 50.00
23/02/2025 | 11:11:24 | 26.70 | 50.00
23/02/2025 | 11:11:30 | 26.60 | 50.00
23/02/2025 | 11:11:35 | 26.60 | 50.00
23/02/2025 | 11:11:40 | 26.60 | 50.00
23/02/2025 | 11:11:45 | 26.60 | 50.00
23/02/2025 | 11:11:50 | 26.60 | 50.00
23/02/2025 | 11:11:55 | 26.60 | 50.00
23/02/2025 | 11:12:00 | 26.60 | 50.00
23/02/2025 | 11:12:05 | 26.60 | 50.00
23/02/2025 | 11:12:10 | 26.60 | 50.00
23/02/2025 | 11:12:15 | 26.60 | 50.00
23/02/2025 | 11:12:20 | 26.60 | 50.00
23/02/2025 | 11:12:25 | 26.60 | 50.00
23/02/2025 | 11:12:30 | 26.50 | 50.00
23/02/2025 | 11:12:36 | 26.50 | 50.00
23/02/2025 | 11:12:41 | 26.50 | 50.00
23/02/2025 | 11:12:46 | 26.50 | 50.00
23/02/2025 | 11:12:51 | 26.50 | 50.00
23/02/2025 | 11:12:56 | 26.50 | 50.00
23/02/2025 | 11:13:01 | 26.50 | 51.00
23/02/2025 | 11:13:06 | 26.50 | 51.00
23/02/2025 | 11:13:11 | 26.50 | 51.00
23/02/2025 | 11:13:16 | 26.50 | 51.00
23/02/2025 | 11:13:21 | 26.50 | 51.00
23/02/2025 | 11:13:26 | 26.50 | 51.00
23/02/2025 | 11:13:31 | 26.50 | 51.00
23/02/2025 | 11:13:36 | 26.50 | 51.00
23/02/2025 | 11:13:42 | 26.40 | 51.00
23/02/2025 | 11:13:47 | 26.40 | 51.00
23/02/2025 | 11:13:52 | 26.40 | 51.00
23/02/2025 | 11:13:57 | 26.40 | 51.00
23/02/2025 | 11:14:02 | 26.40 | 51.00
23/02/2025 | 11:14:07 | 26.40 | 51.00
23/02/2025 | 11:14:12 | 26.40 | 51.00
23/02/2025 | 11:14:17 | 26.40 | 51.00
23/02/2025 | 11:14:22 | 26.40 | 51.00
23/02/2025 | 11:14:27 | 26.40 | 51.00
23/02/2025 | 11:14:32 | 26.40 | 51.00
23/02/2025 | 11:14:37 | 26.40 | 51.00
23/02/2025 | 11:14:42 | 26.40 | 51.00
23/02/2025 | 11:14:48 | 26.40 | 51.00
23/02/2025 | 11:14:53 | 26.40 | 51.00
23/02/2025 | 11:14:58 | 26.40 | 51.00
23/02/2025 | 11:15:03 | 26.40 | 51.00
23/02/2025 | 11:15:08 | 26.40 | 51.00
23/02/2025 | 11:15:13 | 26.40 | 51.00
23/02/2025 | 11:15:18 | 26.40 | 51.00
23/02/2025 | 11:15:23 | 26.40 | 51.00
23/02/2025 | 11:15:28 | 26.40 | 51.00
23/02/2025 | 11:15:33 | 26.40 | 51.00
23/02/2025 | 11:15:38 | 26.40 | 51.00
23/02/2025 | 11:15:43 | 26.40 | 51.00
23/02/2025 | 11:15:48 | 26.30 | 51.00
23/02/2025 | 11:15:54 | 26.30 | 51.00
23/02/2025 | 11:15:59 | 26.30 | 51.00
23/02/2025 | 11:16:04 | 26.30 | 51.00
23/02/2025 | 11:16:09 | 26.30 | 51.00
23/02/2025 | 11:16:14 | 26.30 | 51.00
23/02/2025 | 11:16:19 | 26.30 | 51.00
23/02/2025 | 11:16:24 | 26.30 | 51.00
23/02/2025 | 11:16:29 | 26.30 | 52.00
23/02/2025 | 11:16:34 | 26.30 | 52.00
23/02/2025 | 11:16:39 | 26.30 | 52.00
23/02/2025 | 11:16:44 | 26.30 | 52.00
23/02/2025 | 11:16:49 | 26.30 | 52.00
23/02/2025 | 11:16:55 | 26.30 | 52.00
23/02/2025 | 11:17:00 | 26.30 | 52.00
23/02/2025 | 11:17:05 | 26.30 | 52.00
23/02/2025 | 11:17:10 | 26.30 | 52.00
23/02/2025 | 11:17:15 | 26.30 | 52.00
23/02/2025 | 11:17:20 | 26.30 | 52.00
23/02/2025 | 11:17:25 | 26.30 | 52.00
23/02/2025 | 11:17:30 | 26.30 | 52.00
23/02/2025 | 11:17:35 | 26.30 | 52.00
23/02/2025 | 11:17:40 | 26.30 | 52.00
23/02/2025 | 11:17:45 | 26.30 | 52.00
23/02/2025 | 11:17:50 | 26.40 | 52.00
23/02/2025 | 11:17:55 | 26.40 | 52.00
23/02/2025 | 11:18:01 | 26.40 | 52.00
23/02/2025 | 11:18:06 | 26.40 | 52.00
23/02/2025 | 11:18:11 | 26.40 | 52.00
23/02/2025 | 11:18:16 | 26.40 | 52.00
23/02/2025 | 11:18:21 | 26.40 | 52.00
23/02/2025 | 11:18:26 | 26.40 | 52.00
23/02/2025 | 11:18:31 | 26.40 | 52.00
23/02/2025 | 11:18:36 | 26.40 | 52.00
23/02/2025 | 11:18:41 | 26.40 | 52.00
23/02/2025 | 11:18:46 | 26.40 | 52.00
23/02/2025 | 11:18:51 | 26.40 | 52.00
23/02/2025 | 11:18:56 | 26.40 | 52.00
23/02/2025 | 11:19:01 | 26.40 | 52.00
23/02/2025 | 11:19:07 | 26.40 | 52.00
23/02/2025 | 11:19:12 | 26.40 | 52.00
23/02/2025 | 11:19:17 | 26.40 | 52.00
23/02/2025 | 11:19:22 | 26.40 | 51.00
23/02/2025 | 11:19:27 | 26.40 | 51.00
23/02/2025 | 11:19:32 | 26.40 | 51.00
23/02/2025 | 11:19:37 | 26.40 | 51.00
23/02/2025 | 11:19:42 | 26.40 | 51.00
23/02/2025 | 11:19:47 | 26.40 | 51.00
23/02/2025 | 11:19:52 | 26.40 | 51.00
23/02/2025 | 11:19:57 | 26.40 | 51.00
23/02/2025 | 11:20:02 | 26.40 | 51.00
23/02/2025 | 11:20:07 | 26.40 | 51.00
23/02/2025 | 11:20:13 | 26.40 | 51.00
23/02/2025 | 11:20:18 | 26.40 | 51.00
23/02/2025 | 11:20:23 | 26.40 | 51.00
23/02/2025 | 11:20:28 | 26.40 | 51.00
23/02/2025 | 11:20:33 | 26.40 | 51.00
23/02/2025 | 11:20:38 | 26.40 | 51.00
23/02/2025 | 11:20:43 | 26.40 | 51.00
23/02/2025 | 11:20:48 | 26.40 | 51.00
23/02/2025 | 11:20:53 | 26.40 | 51.00
23/02/2025 | 11:20:58 | 26.40 | 51.00
23/02/2025 | 11:21:03 | 26.30 | 51.00
23/02/2025 | 11:21:08 | 26.30 | 51.00
23/02/2025 | 11:21:14 | 26.30 | 51.00
23/02/2025 | 11:21:19 | 26.30 | 51.00
23/02/2025 | 11:21:24 | 26.30 | 51.00
23/02/2025 | 11:21:29 | 26.30 | 51.00
23/02/2025 | 11:21:34 | 26.30 | 51.00
23/02/2025 | 11:21:39 | 26.30 | 51.00
23/02/2025 | 11:21:44 | 26.30 | 51.00
23/02/2025 | 11:21:49 | 26.30 | 51.00
23/02/2025 | 11:21:54 | 26.30 | 51.00
23/02/2025 | 11:21:59 | 26.30 | 51.00
23/02/2025 | 11:22:04 | 26.30 | 51.00
23/02/2025 | 11:22:09 | 26.30 | 51.00
23/02/2025 | 11:22:14 | 26.30 | 51.00
23/02/2025 | 11:22:20 | 26.30 | 51.00
23/02/2025 | 11:22:25 | 26.30 | 51.00
23/02/2025 | 11:22:30 | 26.30 | 51.00
23/02/2025 | 11:22:35 | 26.30 | 51.00
23/02/2025 | 11:22:40 | 26.30 | 51.00
23/02/2025 | 11:22:45 | 26.30 | 51.00
23/02/2025 | 11:22:50 | 26.30 | 51.00
23/02/2025 | 11:22:55 | 26.30 | 51.00
23/02/2025 | 11:23:00 | 26.30 | 51.00
23/02/2025 | 11:23:05 | 26.30 | 51.00
23/02/2025 | 11:23:10 | 26.30 | 51.00
23/02/2025 | 11:23:15 | 26.30 | 51.00
23/02/2025 | 11:23:20 | 26.30 | 51.00
23/02/2025 | 11:23:26 | 26.30 | 51.00
23/02/2025 | 11:23:31 | 26.30 | 51.00
23/02/2025 | 11:23:36 | 26.30 | 51.00
23/02/2025 | 11:23:41 | 26.30 | 51.00
23/02/2025 | 11:23:46 | 26.30 | 51.00
23/02/2025 | 11:23:51 | 26.30 | 51.00
23/02/2025 | 11:23:56 | 26.30 | 51.00
23/02/2025 | 11:24:01 | 26.30 | 51.00
23/02/2025 | 11:24:06 | 26.30 | 51.00
23/02/2025 | 11:24:11 | 26.30 | 51.00
23/02/2025 | 11:24:16 | 26.30 | 51.00
23/02/2025 | 11:24:21 | 26.30 | 51.00
23/02/2025 | 11:24:27 | 26.30 | 51.00
23/02/2025 | 11:24:32 | 26.30 | 51.00
23/02/2025 | 11:24:37 | 26.30 | 51.00
23/02/2025 | 11:24:42 | 26.30 | 51.00
23/02/2025 | 11:24:47 | 26.30 | 51.00
23/02/2025 | 11:24:52 | 26.30 | 51.00
23/02/2025 | 11:24:57 | 26.30 | 51.00
23/02/2025 | 11:25:02 | 26.30 | 51.00
23/02/2025 | 11:25:07 | 26.30 | 51.00
23/02/2025 | 11:25:12 | 26.30 | 51.00
23/02/2025 | 11:25:17 | 26.30 | 51.00
23/02/2025 | 11:25:22 | 26.30 | 51.00
23/02/2025 | 11:25:27 | 26.30 | 51.00
23/02/2025 | 11:25:33 | 26.30 | 51.00
23/02/2025 | 11:25:38 | 26.30 | 51.00
23/02/2025 | 11:25:43 | 26.30 | 51.00
23/02/2025 | 11:25:48 | 26.30 | 51.00
23/02/2025 | 11:25:53 | 26.30 | 51.00
23/02/2025 | 11:25:58 | 26.30 | 51.00
23/02/2025 | 11:26:03 | 26.30 | 51.00
23/02/2025 | 11:26:08 | 26.30 | 51.00
23/02/2025 | 11:26:13 | 26.30 | 51.00
23/02/2025 | 11:26:18 | 26.30 | 51.00
23/02/2025 | 11:26:23 | 26.30 | 51.00
23/02/2025 | 11:26:28 | 26.30 | 51.00
23/02/2025 | 11:26:34 | 26.30 | 51.00
23/02/2025 | 11:26:39 | 26.30 | 51.00
23/02/2025 | 11:26:44 | 26.30 | 51.00
23/02/2025 | 11:26:49 | 26.30 | 51.00
23/02/2025 | 11:26:54 | 26.30 | 51.00
23/02/2025 | 11:26:59 | 26.30 | 51.00
23/02/2025 | 11:27:04 | 26.30 | 51.00
23/02/2025 | 11:27:09 | 26.30 | 51.00
23/02/2025 | 11:27:14 | 26.30 | 51.00
23/02/2025 | 11:27:19 | 26.30 | 51.00
23/02/2025 | 11:27:24 | 26.30 | 51.00
23/02/2025 | 11:27:29 | 26.30 | 51.00
23/02/2025 | 11:27:34 | 26.30 | 51.00
23/02/2025 | 11:27:40 | 26.30 | 51.00
23/02/2025 | 11:27:45 | 26.30 | 51.00
23/02/2025 | 11:27:50 | 26.30 | 51.00
23/02/2025 | 11:27:55 | 26.30 | 51.00
23/02/2025 | 11:28:00 | 26.30 | 51.00
23/02/2025 | 11:28:05 | 26.30 | 51.00
23/02/2025 | 11:28:10 | 26.30 | 51.00
23/02/2025 | 11:28:15 | 26.30 | 51.00
23/02/2025 | 11:28:20 | 26.30 | 51.00
23/02/2025 | 11:28:25 | 26.30 | 51.00
23/02/2025 | 11:28:30 | 26.30 | 51.00
23/02/2025 | 11:28:35 | 26.30 | 51.00
23/02/2025 | 11:28:41 | 26.30 | 51.00
23/02/2025 | 11:28:46 | 26.30 | 51.00
23/02/2025 | 11:28:51 | 26.30 | 51.00
23/02/2025 | 11:28:56 | 26.30 | 51.00
23/02/2025 | 11:29:01 | 26.30 | 51.00
23/02/2025 | 11:29:06 | 26.30 | 51.00
23/02/2025 | 11:29:11 | 26.30 | 51.00
23/02/2025 | 11:29:16 | 26.30 | 51.00
23/02/2025 | 11:29:21 | 26.30 | 51.00
23/02/2025 | 11:29:26 | 26.30 | 51.00
23/02/2025 | 11:29:31 | 26.30 | 51.00
23/02/2025 | 11:29:36 | 26.30 | 51.00
23/02/2025 | 11:29:41 | 26.30 | 51.00
23/02/2025 | 11:29:47 | 26.30 | 51.00
23/02/2025 | 11:29:52 | 26.30 | 51.00
23/02/2025 | 11:29:57 | 26.30 | 51.00
23/02/2025 | 11:30:02 | 26.30 | 51.00
23/02/2025 | 11:30:07 | 26.30 | 51.00
23/02/2025 | 11:30:12 | 26.30 | 51.00
23/02/2025 | 11:30:17 | 26.30 | 51.00
23/02/2025 | 11:30:22 | 26.30 | 51.00
23/02/2025 | 11:30:27 | 26.30 | 51.00
23/02/2025 | 11:30:32 | 26.30 | 51.00
23/02/2025 | 11:30:37 | 26.30 | 51.00
23/02/2025 | 11:30:42 | 26.30 | 51.00
23/02/2025 | 11:30:48 | 26.30 | 51.00
23/02/2025 | 11:30:53 | 26.30 | 51.00
23/02/2025 | 11:30:58 | 26.30 | 51.00
23/02/2025 | 11:31:03 | 26.30 | 51.00
23/02/2025 | 11:31:08 | 26.30 | 51.00
23/02/2025 | 11:31:13 | 26.30 | 51.00
23/02/2025 | 11:31:18 | 26.30 | 51.00
23/02/2025 | 11:31:23 | 26.30 | 51.00
23/02/2025 | 11:31:28 | 26.30 | 51.00
23/02/2025 | 11:31:33 | 26.30 | 51.00
23/02/2025 | 11:31:38 | 26.30 | 51.00
23/02/2025 | 11:31:43 | 26.30 | 51.00
23/02/2025 | 11:31:49 | 26.30 | 51.00
23/02/2025 | 11:31:54 | 26.30 | 51.00
23/02/2025 | 11:31:59 | 26.30 | 51.00
23/02/2025 | 11:32:04 | 26.30 | 51.00
23/02/2025 | 11:32:09 | 26.30 | 51.00
23/02/2025 | 11:32:14 | 26.30 | 51.00
23/02/2025 | 11:32:19 | 26.30 | 51.00
23/02/2025 | 11:32:24 | 26.30 | 51.00
23/02/2025 | 11:32:29 | 26.30 | 51.00
23/02/2025 | 11:32:34 | 26.30 | 51.00
23/02/2025 | 11:32:39 | 26.30 | 51.00
23/02/2025 | 11:32:44 | 26.20 | 51.00
23/02/2025 | 11:32:49 | 26.20 | 51.00
23/02/2025 | 11:32:55 | 26.20 | 51.00
23/02/2025 | 11:33:00 | 26.20 | 51.00
23/02/2025 | 11:33:05 | 26.20 | 51.00
23/02/2025 | 11:33:10 | 26.20 | 51.00
23/02/2025 | 11:33:15 | 26.20 | 51.00
23/02/2025 | 11:33:20 | 26.20 | 51.00
23/02/2025 | 11:33:25 | 26.20 | 51.00
23/02/2025 | 11:33:30 | 26.20 | 51.00
23/02/2025 | 11:33:35 | 26.20 | 51.00
23/02/2025 | 11:33:40 | 26.20 | 51.00
23/02/2025 | 11:33:45 | 26.20 | 51.00
23/02/2025 | 11:33:50 | 26.20 | 51.00
23/02/2025 | 11:33:56 | 26.20 | 51.00
23/02/2025 | 11:34:01 | 26.20 | 51.00
23/02/2025 | 11:34:06 | 26.20 | 51.00
23/02/2025 | 11:34:11 | 26.20 | 51.00
23/02/2025 | 11:34:16 | 26.20 | 51.00
23/02/2025 | 11:34:21 | 26.30 | 51.00
23/02/2025 | 11:34:26 | 26.30 | 51.00
23/02/2025 | 11:34:31 | 26.30 | 51.00
23/02/2025 | 11:34:36 | 26.30 | 51.00
23/02/2025 | 11:34:41 | 26.30 | 51.00
23/02/2025 | 11:34:46 | 26.30 | 51.00
23/02/2025 | 11:34:51 | 26.30 | 51.00
23/02/2025 | 11:34:56 | 26.30 | 51.00
23/02/2025 | 11:35:02 | 26.30 | 51.00
23/02/2025 | 11:35:07 | 26.30 | 51.00
23/02/2025 | 11:35:12 | 26.30 | 51.00
23/02/2025 | 11:35:17 | 26.30 | 51.00
23/02/2025 | 11:35:22 | 26.30 | 51.00
23/02/2025 | 11:35:27 | 26.30 | 51.00
23/02/2025 | 11:35:32 | 26.30 | 51.00
23/02/2025 | 11:35:37 | 26.30 | 51.00
23/02/2025 | 11:35:42 | 26.30 | 51.00
23/02/2025 | 11:35:47 | 26.30 | 51.00
23/02/2025 | 11:35:53 | 26.30 | 51.00
23/02/2025 | 11:35:58 | 26.20 | 51.00
23/02/2025 | 11:36:03 | 26.20 | 51.00
23/02/2025 | 11:36:08 | 26.20 | 51.00
23/02/2025 | 11:36:13 | 26.20 | 50.00
23/02/2025 | 11:36:18 | 26.20 | 50.00
23/02/2025 | 11:36:23 | 26.20 | 50.00
23/02/2025 | 11:36:28 | 26.20 | 50.00
23/02/2025 | 11:36:33 | 26.20 | 51.00
23/02/2025 | 11:36:38 | 26.20 | 51.00
23/02/2025 | 11:36:43 | 26.10 | 51.00
23/02/2025 | 11:36:49 | 26.10 | 51.00
23/02/2025 | 11:36:54 | 26.10 | 51.00
23/02/2025 | 11:36:59 | 26.10 | 51.00
23/02/2025 | 11:37:04 | 26.10 | 51.00
23/02/2025 | 11:37:09 | 26.10 | 51.00
23/02/2025 | 11:37:14 | 26.20 | 51.00
23/02/2025 | 11:37:19 | 26.20 | 51.00
23/02/2025 | 11:37:24 | 26.20 | 51.00
23/02/2025 | 11:37:29 | 26.20 | 51.00
23/02/2025 | 11:37:34 | 26.20 | 51.00
23/02/2025 | 11:37:40 | 26.10 | 51.00
23/02/2025 | 11:37:45 | 26.10 | 51.00
23/02/2025 | 11:37:50 | 26.20 | 51.00
23/02/2025 | 11:37:55 | 26.20 | 51.00
23/02/2025 | 11:38:00 | 26.20 | 51.00
23/02/2025 | 11:38:05 | 26.20 | 51.00
23/02/2025 | 11:38:10 | 26.20 | 51.00
23/02/2025 | 11:38:15 | 26.20 | 51.00
23/02/2025 | 11:38:20 | 26.20 | 51.00
23/02/2025 | 11:38:25 | 26.20 | 51.00
23/02/2025 | 11:38:30 | 26.20 | 51.00
23/02/2025 | 11:38:36 | 26.20 | 51.00
23/02/2025 | 11:38:41 | 26.20 | 51.00
23/02/2025 | 11:38:46 | 26.20 | 51.00
23/02/2025 | 11:38:51 | 26.20 | 51.00
23/02/2025 | 11:38:56 | 26.20 | 51.00
23/02/2025 | 11:39:01 | 26.20 | 51.00
23/02/2025 | 11:39:06 | 26.20 | 51.00
23/02/2025 | 11:39:11 | 26.20 | 51.00
23/02/2025 | 11:39:16 | 26.20 | 51.00
23/02/2025 | 11:39:21 | 26.20 | 51.00
23/02/2025 | 11:39:26 | 26.20 | 51.00
23/02/2025 | 11:39:32 | 26.20 | 51.00
23/02/2025 | 11:39:37 | 26.20 | 51.00
23/02/2025 | 11:39:42 | 26.20 | 51.00
23/02/2025 | 11:39:47 | 26.20 | 51.00
23/02/2025 | 11:39:52 | 26.20 | 51.00
23/02/2025 | 11:39:57 | 26.20 | 51.00
23/02/2025 | 11:40:02 | 26.20 | 51.00
23/02/2025 | 11:40:07 | 26.20 | 51.00
23/02/2025 | 11:40:12 | 26.20 | 51.00
23/02/2025 | 11:40:17 | 26.20 | 51.00
23/02/2025 | 11:40:22 | 26.30 | 51.00
23/02/2025 | 11:40:28 | 26.30 | 51.00
23/02/2025 | 11:40:33 | 26.30 | 51.00
23/02/2025 | 11:40:38 | 26.30 | 51.00
23/02/2025 | 11:40:43 | 26.30 | 51.00
23/02/2025 | 11:40:48 | 26.30 | 51.00
23/02/2025 | 11:40:53 | 26.30 | 51.00
23/02/2025 | 11:40:58 | 26.30 | 51.00
23/02/2025 | 11:41:03 | 26.30 | 51.00
23/02/2025 | 11:41:08 | 26.30 | 51.00
23/02/2025 | 11:41:13 | 26.30 | 51.00
23/02/2025 | 11:41:18 | 26.30 | 51.00
23/02/2025 | 11:41:23 | 26.30 | 51.00
23/02/2025 | 11:41:29 | 26.30 | 51.00
23/02/2025 | 11:41:34 | 26.30 | 51.00
23/02/2025 | 11:41:39 | 26.30 | 51.00
23/02/2025 | 11:41:44 | 26.30 | 51.00
23/02/2025 | 11:41:49 | 26.30 | 51.00
23/02/2025 | 11:41:54 | 26.30 | 51.00
23/02/2025 | 11:41:59 | 26.30 | 51.00
23/02/2025 | 11:42:04 | 26.30 | 51.00
23/02/2025 | 11:42:09 | 26.30 | 51.00
23/02/2025 | 11:42:14 | 26.30 | 51.00
23/02/2025 | 11:42:19 | 26.30 | 51.00
23/02/2025 | 11:42:24 | 26.30 | 51.00
23/02/2025 | 11:42:29 | 26.30 | 51.00
23/02/2025 | 11:42:35 | 26.30 | 51.00
23/02/2025 | 11:42:40 | 26.30 | 51.00
23/02/2025 | 11:42:45 | 26.30 | 51.00
23/02/2025 | 11:42:50 | 26.30 | 51.00
23/02/2025 | 11:42:55 | 26.30 | 51.00
23/02/2025 | 11:43:00 | 26.30 | 51.00
23/02/2025 | 11:43:05 | 26.30 | 51.00
23/02/2025 | 11:43:10 | 26.30 | 51.00
23/02/2025 | 11:43:15 | 26.30 | 51.00
23/02/2025 | 11:43:20 | 26.30 | 51.00
23/02/2025 | 11:43:25 | 26.30 | 51.00
23/02/2025 | 11:43:30 | 26.30 | 51.00
23/02/2025 | 11:43:36 | 26.30 | 51.00
23/02/2025 | 11:43:41 | 26.30 | 51.00
23/02/2025 | 11:43:46 | 26.30 | 51.00
23/02/2025 | 11:43:51 | 26.30 | 50.00
23/02/2025 | 11:43:56 | 26.30 | 50.00
23/02/2025 | 11:44:01 | 26.30 | 50.00
23/02/2025 | 11:44:06 | 26.30 | 50.00
23/02/2025 | 11:44:11 | 26.30 | 50.00
23/02/2025 | 11:44:16 | 26.30 | 50.00
23/02/2025 | 11:44:21 | 26.30 | 50.00
23/02/2025 | 11:44:26 | 26.30 | 50.00
23/02/2025 | 11:44:31 | 26.30 | 51.00
23/02/2025 | 11:44:37 | 26.30 | 51.00
23/02/2025 | 11:44:42 | 26.30 | 51.00
23/02/2025 | 11:44:47 | 26.30 | 51.00
23/02/2025 | 11:44:52 | 26.30 | 51.00
23/02/2025 | 11:44:57 | 26.30 | 51.00
23/02/2025 | 11:45:02 | 26.30 | 51.00
23/02/2025 | 11:45:07 | 26.30 | 51.00
23/02/2025 | 11:45:12 | 26.30 | 51.00
23/02/2025 | 11:45:17 | 26.30 | 51.00
23/02/2025 | 11:45:22 | 26.30 | 51.00
23/02/2025 | 11:45:27 | 26.30 | 51.00
23/02/2025 | 11:45:32 | 26.30 | 51.00
23/02/2025 | 11:45:37 | 26.30 | 50.00
23/02/2025 | 11:45:43 | 26.30 | 50.00
23/02/2025 | 11:45:48 | 26.30 | 50.00
23/02/2025 | 11:45:53 | 26.30 | 50.00
23/02/2025 | 11:45:58 | 26.30 | 50.00
23/02/2025 | 11:46:03 | 26.30 | 50.00
23/02/2025 | 11:46:08 | 26.30 | 50.00
23/02/2025 | 11:46:13 | 26.30 | 50.00
23/02/2025 | 11:46:18 | 26.30 | 50.00
23/02/2025 | 11:46:23 | 26.30 | 50.00
23/02/2025 | 11:46:28 | 26.30 | 50.00
23/02/2025 | 11:46:33 | 26.30 | 50.00
23/02/2025 | 11:46:38 | 26.30 | 50.00
23/02/2025 | 11:46:44 | 26.30 | 50.00
23/02/2025 | 11:46:49 | 26.30 | 50.00
23/02/2025 | 11:46:54 | 26.30 | 50.00
23/02/2025 | 11:46:59 | 26.30 | 50.00
23/02/2025 | 11:47:04 | 26.30 | 50.00
23/02/2025 | 11:47:09 | 26.30 | 50.00
23/02/2025 | 11:47:14 | 26.30 | 50.00
23/02/2025 | 11:47:19 | 26.30 | 50.00
23/02/2025 | 11:47:24 | 26.30 | 50.00
23/02/2025 | 11:47:29 | 26.30 | 50.00
23/02/2025 | 11:47:34 | 26.30 | 50.00
23/02/2025 | 11:47:39 | 26.30 | 50.00
23/02/2025 | 11:47:44 | 26.30 | 50.00
23/02/2025 | 11:47:50 | 26.30 | 50.00
23/02/2025 | 11:47:55 | 26.30 | 50.00
23/02/2025 | 11:48:00 | 26.30 | 50.00
23/02/2025 | 11:48:05 | 26.30 | 50.00
23/02/2025 | 11:48:10 | 26.30 | 50.00
23/02/2025 | 11:48:15 | 26.30 | 50.00
23/02/2025 | 11:48:20 | 26.30 | 50.00
23/02/2025 | 11:48:25 | 26.30 | 50.00
23/02/2025 | 11:48:30 | 26.30 | 50.00
23/02/2025 | 11:48:35 | 26.30 | 50.00
23/02/2025 | 11:48:40 | 26.30 | 50.00
23/02/2025 | 11:48:45 | 26.30 | 50.00
23/02/2025 | 11:48:51 | 26.30 | 50.00
23/02/2025 | 11:48:56 | 26.30 | 50.00
23/02/2025 | 11:49:01 | 26.30 | 50.00
23/02/2025 | 11:49:06 | 26.30 | 50.00
23/02/2025 | 11:49:11 | 26.30 | 50.00
23/02/2025 | 11:49:16 | 26.30 | 50.00
23/02/2025 | 11:49:21 | 26.30 | 50.00
23/02/2025 | 11:49:26 | 26.30 | 50.00
23/02/2025 | 11:49:31 | 26.30 | 50.00
23/02/2025 | 11:49:36 | 26.30 | 50.00
23/02/2025 | 11:49:41 | 26.30 | 50.00
23/02/2025 | 11:49:46 | 26.30 | 50.00
23/02/2025 | 11:49:52 | 26.30 | 50.00
23/02/2025 | 11:49:57 | 26.30 | 50.00
23/02/2025 | 11:50:02 | 26.30 | 50.00
23/02/2025 | 11:50:07 | 26.30 | 50.00
23/02/2025 | 11:50:12 | 26.30 | 50.00
